"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2016-01","BLS_QCEW","https://www.bls.gov/qcew/","","","",344,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2016-02","BLS_QCEW","https://www.bls.gov/qcew/","","","",359,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2016-03","BLS_QCEW","https://www.bls.gov/qcew/","","","",353,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2016-04","BLS_QCEW","https://www.bls.gov/qcew/","","","",346,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2016-05","BLS_QCEW","https://www.bls.gov/qcew/","","","",364,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2016-06","BLS_QCEW","https://www.bls.gov/qcew/","","","",337,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2016-07","BLS_QCEW","https://www.bls.gov/qcew/","","","",374,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2016-08","BLS_QCEW","https://www.bls.gov/qcew/","","","",364,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2016-09","BLS_QCEW","https://www.bls.gov/qcew/","","","",341,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2016-10","BLS_QCEW","https://www.bls.gov/qcew/","","","",362,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2016-11","BLS_QCEW","https://www.bls.gov/qcew/","","","",382,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2016-12","BLS_QCEW","https://www.bls.gov/qcew/","","","",383,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2017-01","BLS_QCEW","https://www.bls.gov/qcew/","","","",341,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2017-02","BLS_QCEW","https://www.bls.gov/qcew/","","","",366,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2017-03","BLS_QCEW","https://www.bls.gov/qcew/","","","",360,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2017-04","BLS_QCEW","https://www.bls.gov/qcew/","","","",377,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2017-05","BLS_QCEW","https://www.bls.gov/qcew/","","","",382,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2017-06","BLS_QCEW","https://www.bls.gov/qcew/","","","",377,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2017-07","BLS_QCEW","https://www.bls.gov/qcew/","","","",372,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2017-08","BLS_QCEW","https://www.bls.gov/qcew/","","","",371,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2017-09","BLS_QCEW","https://www.bls.gov/qcew/","","","",341,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2017-10","BLS_QCEW","https://www.bls.gov/qcew/","","","",346,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2017-11","BLS_QCEW","https://www.bls.gov/qcew/","","","",349,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2017-12","BLS_QCEW","https://www.bls.gov/qcew/","","","",348,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2018-01","BLS_QCEW","https://www.bls.gov/qcew/","","","",330,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2018-02","BLS_QCEW","https://www.bls.gov/qcew/","","","",336,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2018-03","BLS_QCEW","https://www.bls.gov/qcew/","","","",325,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2018-04","BLS_QCEW","https://www.bls.gov/qcew/","","","",313,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2018-05","BLS_QCEW","https://www.bls.gov/qcew/","","","",327,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2018-06","BLS_QCEW","https://www.bls.gov/qcew/","","","",312,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2018-07","BLS_QCEW","https://www.bls.gov/qcew/","","","",334,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2018-08","BLS_QCEW","https://www.bls.gov/qcew/","","","",329,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2018-09","BLS_QCEW","https://www.bls.gov/qcew/","","","",318,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2018-10","BLS_QCEW","https://www.bls.gov/qcew/","","","",325,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2018-11","BLS_QCEW","https://www.bls.gov/qcew/","","","",339,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2018-12","BLS_QCEW","https://www.bls.gov/qcew/","","","",330,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2019-01","BLS_QCEW","https://www.bls.gov/qcew/","","","",323,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2019-02","BLS_QCEW","https://www.bls.gov/qcew/","","","",322,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2019-03","BLS_QCEW","https://www.bls.gov/qcew/","","","",316,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2019-04","BLS_QCEW","https://www.bls.gov/qcew/","","","",338,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2019-05","BLS_QCEW","https://www.bls.gov/qcew/","","","",327,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2019-06","BLS_QCEW","https://www.bls.gov/qcew/","","","",320,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2019-07","BLS_QCEW","https://www.bls.gov/qcew/","","","",327,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2019-08","BLS_QCEW","https://www.bls.gov/qcew/","","","",338,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2019-09","BLS_QCEW","https://www.bls.gov/qcew/","","","",321,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2019-10","BLS_QCEW","https://www.bls.gov/qcew/","","","",350,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2019-11","BLS_QCEW","https://www.bls.gov/qcew/","","","",355,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2019-12","BLS_QCEW","https://www.bls.gov/qcew/","","","",366,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2020-01","BLS_QCEW","https://www.bls.gov/qcew/","","","",377,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2020-02","BLS_QCEW","https://www.bls.gov/qcew/","","","",373,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2020-03","BLS_QCEW","https://www.bls.gov/qcew/","","","",362,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2020-04","BLS_QCEW","https://www.bls.gov/qcew/","","","",352,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2020-05","BLS_QCEW","https://www.bls.gov/qcew/","","","",358,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2020-06","BLS_QCEW","https://www.bls.gov/qcew/","","","",352,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2020-07","BLS_QCEW","https://www.bls.gov/qcew/","","","",345,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2020-08","BLS_QCEW","https://www.bls.gov/qcew/","","","",356,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2020-09","BLS_QCEW","https://www.bls.gov/qcew/","","","",352,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2020-10","BLS_QCEW","https://www.bls.gov/qcew/","","","",368,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2020-11","BLS_QCEW","https://www.bls.gov/qcew/","","","",363,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2020-12","BLS_QCEW","https://www.bls.gov/qcew/","","","",372,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2021-01","BLS_QCEW","https://www.bls.gov/qcew/","","","",350,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2021-02","BLS_QCEW","https://www.bls.gov/qcew/","","","",362,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2021-03","BLS_QCEW","https://www.bls.gov/qcew/","","","",359,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2021-04","BLS_QCEW","https://www.bls.gov/qcew/","","","",381,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2021-05","BLS_QCEW","https://www.bls.gov/qcew/","","","",369,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2021-06","BLS_QCEW","https://www.bls.gov/qcew/","","","",374,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2021-07","BLS_QCEW","https://www.bls.gov/qcew/","","","",355,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2021-08","BLS_QCEW","https://www.bls.gov/qcew/","","","",347,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2021-09","BLS_QCEW","https://www.bls.gov/qcew/","","","",366,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2021-10","BLS_QCEW","https://www.bls.gov/qcew/","","","",366,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2021-11","BLS_QCEW","https://www.bls.gov/qcew/","","","",384,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2021-12","BLS_QCEW","https://www.bls.gov/qcew/","","","",412,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2022-01","BLS_QCEW","https://www.bls.gov/qcew/","","","",402,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2022-02","BLS_QCEW","https://www.bls.gov/qcew/","","","",405,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2022-03","BLS_QCEW","https://www.bls.gov/qcew/","","","",394,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2022-04","BLS_QCEW","https://www.bls.gov/qcew/","","","",395,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2022-05","BLS_QCEW","https://www.bls.gov/qcew/","","","",401,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2022-06","BLS_QCEW","https://www.bls.gov/qcew/","","","",406,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2022-07","BLS_QCEW","https://www.bls.gov/qcew/","","","",406,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2022-08","BLS_QCEW","https://www.bls.gov/qcew/","","","",393,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2022-09","BLS_QCEW","https://www.bls.gov/qcew/","","","",381,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2022-10","BLS_QCEW","https://www.bls.gov/qcew/","","","",381,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2022-11","BLS_QCEW","https://www.bls.gov/qcew/","","","",394,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2022-12","BLS_QCEW","https://www.bls.gov/qcew/","","","",400,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2023-01","BLS_QCEW","https://www.bls.gov/qcew/","","","",357,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2023-02","BLS_QCEW","https://www.bls.gov/qcew/","","","",371,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2023-03","BLS_QCEW","https://www.bls.gov/qcew/","","","",368,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2023-04","BLS_QCEW","https://www.bls.gov/qcew/","","","",362,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2023-05","BLS_QCEW","https://www.bls.gov/qcew/","","","",372,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2023-06","BLS_QCEW","https://www.bls.gov/qcew/","","","",378,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2023-07","BLS_QCEW","https://www.bls.gov/qcew/","","","",391,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2023-08","BLS_QCEW","https://www.bls.gov/qcew/","","","",383,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2023-09","BLS_QCEW","https://www.bls.gov/qcew/","","","",385,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2023-10","BLS_QCEW","https://www.bls.gov/qcew/","","","",403,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2023-11","BLS_QCEW","https://www.bls.gov/qcew/","","","",418,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2023-12","BLS_QCEW","https://www.bls.gov/qcew/","","","",406,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2024-01","BLS_QCEW","https://www.bls.gov/qcew/","","","",383,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2024-02","BLS_QCEW","https://www.bls.gov/qcew/","","","",399,"Population of Person: Fishing (NAICS/1141)"
"geoId/12","US-FL","Florida","dc/k8ye73phgn8f8","2024-03","BLS_QCEW","https://www.bls.gov/qcew/","","","",386,"Population of Person: Fishing (NAICS/1141)"
